tag,step,wall_time,value
train/loss,12440,1736356359.270,0.07247234880924225
train/loss,12450,1736356359.860,0.07094785571098328
train/loss,12460,1736356360.440,0.056023113429546356
train/loss,12470,1736356361.029,0.056231994181871414
train/loss,12480,1736356361.610,0.0731915608048439
train/loss,12490,1736356362.176,0.061309292912483215
train/loss,12500,1736356363.430,0.07398025691509247
train/loss,12510,1736356364.012,0.058030158281326294
train/loss,12520,1736356364.589,0.046673186123371124
train/loss,12530,1736356365.154,0.06698419153690338
train/loss,12540,1736356365.863,0.06241074949502945
train/loss,12550,1736356366.426,0.044903285801410675
train/loss,12560,1736356366.998,0.06642455607652664
train/loss,12570,1736356367.564,0.04174080863595009
train/loss,12580,1736356368.132,0.060817889869213104
train/loss,12590,1736356368.718,0.06123679503798485
train/loss,12600,1736356370.892,0.061998143792152405
train/loss,12610,1736356372.816,0.048188600689172745
train/loss,12620,1736356373.392,0.06949557363986969
train/loss,12630,1736356373.953,0.06898654252290726
train/loss,12640,1736356374.500,0.057501811534166336
train/loss,12650,1736356375.067,0.05743369460105896
train/loss,12660,1736356375.633,0.0598725825548172
train/loss,12670,1736356376.204,0.05166579782962799
train/loss,12680,1736356376.784,0.05338031053543091
train/loss,12690,1736356377.359,0.058435045182704926
train/loss,12700,1736356378.600,0.05126778781414032
train/loss,12710,1736356379.159,0.05580627918243408
train/loss,12720,1736356379.727,0.055694155395030975
train/loss,12730,1736356380.287,0.05362335592508316
train/loss,12740,1736356380.843,0.05440402403473854
train/loss,12750,1736356381.403,0.06262518465518951
train/loss,12760,1736356382.120,0.05113738030195236
train/loss,12770,1736356382.697,0.05183623358607292
train/loss,12780,1736356383.262,0.061864737421274185
train/loss,12790,1736356383.831,0.06089078262448311
train/loss,12800,1736356385.279,0.048092715442180634
train/loss,12810,1736356387.971,0.054485492408275604
train/loss,12820,1736356388.543,0.07195904850959778
train/loss,12830,1736356389.130,0.05805161967873573
train/loss,12840,1736356389.707,0.04635344445705414
train/loss,12850,1736356390.282,0.04813619330525398
train/loss,12860,1736356390.853,0.059968993067741394
train/loss,12870,1736356391.442,0.04805459827184677
train/loss,12880,1736356392.027,0.05049407109618187
train/loss,12890,1736356392.609,0.0659841001033783
train/loss,12900,1736356393.905,0.058015935122966766
train/loss,12910,1736356394.502,0.0606159046292305
train/loss,12920,1736356395.065,0.0577772855758667
train/loss,12930,1736356395.639,0.05182977020740509
train/loss,12940,1736356396.209,0.052623067051172256
train/loss,12950,1736356396.770,0.0665062814950943
train/loss,12960,1736356397.352,0.06422995030879974
train/loss,12970,1736356397.946,0.057114578783512115
train/loss,12980,1736356398.692,0.05097446218132973
train/loss,12990,1736356399.293,0.053284384310245514
train/loss,13000,1736356400.774,0.052930571138858795
train/loss,13010,1736356406.111,0.06450559198856354
train/loss,13020,1736356406.671,0.056287217885255814
train/loss,13030,1736356407.227,0.060292020440101624
train/loss,13040,1736356407.781,0.05067862197756767
train/loss,13050,1736356408.344,0.04322069510817528
train/loss,13060,1736356409.736,0.05839240923523903
train/loss,13070,1736356410.328,0.04988602548837662
train/loss,13080,1736356410.910,0.0562138706445694
train/loss,13090,1736356411.480,0.08158376067876816
train/loss,13100,1736356412.783,0.05735465884208679
train/loss,13110,1736356413.379,0.0595017746090889
train/loss,13120,1736356413.964,0.05283157527446747
train/loss,13130,1736356414.565,0.05809628963470459
train/loss,13140,1736356415.156,0.044100262224674225
train/loss,13150,1736356415.745,0.07025082409381866
train/loss,13160,1736356416.330,0.053987812250852585
train/loss,13170,1736356416.917,0.054007988423109055
train/loss,13180,1736356417.500,0.07086829096078873
train/loss,13190,1736356418.097,0.045133113861083984
train/loss,13200,1736356419.670,0.05465397238731384
train/loss,13210,1736356421.628,0.0722135603427887
train/loss,13220,1736356422.990,0.049776941537857056
train/loss,13230,1736356423.559,0.043695054948329926
train/loss,13240,1736356424.125,0.04835745692253113
train/loss,13250,1736356424.690,0.051284804940223694
train/loss,13260,1736356425.255,0.04518852382898331
train/loss,13270,1736356425.822,0.052001576870679855
train/loss,13280,1736356426.397,0.048483602702617645
train/loss,13290,1736356426.979,0.06262847036123276
train/loss,13300,1736356428.333,0.0659860223531723
train/loss,13310,1736356428.899,0.05058760941028595
train/loss,13320,1736356429.475,0.05778593569993973
train/loss,13330,1736356430.032,0.043393440544605255
train/loss,13340,1736356430.589,0.0616612546145916
train/loss,13350,1736356431.145,0.06540526449680328
train/loss,13360,1736356431.732,0.05101797729730606
train/loss,13370,1736356432.291,0.06377216428518295
train/loss,13380,1736356432.863,0.058567114174366
train/loss,13390,1736356433.430,0.06294260919094086
train/loss,13400,1736356434.944,0.05779194086790085
train/loss,13410,1736356436.958,0.06166304275393486
train/loss,13420,1736356437.643,0.04832680895924568
train/loss,13430,1736356438.200,0.0440543033182621
train/loss,13440,1736356438.768,0.050237610936164856
train/loss,13450,1736356439.341,0.04351789504289627
train/loss,13460,1736356439.897,0.07145774364471436
train/loss,13470,1736356440.449,0.0584513321518898
train/loss,13480,1736356441.020,0.044643618166446686
train/loss,13490,1736356441.603,0.04728103429079056
train/loss,13500,1736356442.947,0.04515615105628967
train/loss,13510,1736356443.521,0.053117088973522186
train/loss,13520,1736356444.079,0.051786042749881744
train/loss,13530,1736356444.642,0.0659453496336937
train/loss,13540,1736356445.196,0.05303088575601578
train/loss,13550,1736356445.757,0.05493956804275513
train/loss,13560,1736356446.299,0.05806080251932144
train/loss,13570,1736356446.854,0.057095251977443695
train/loss,13580,1736356447.410,0.045933421701192856
train/loss,13590,1736356447.977,0.04467957466840744
train/loss,13600,1736356449.472,0.05256851762533188
train/loss,13610,1736356452.286,0.061461374163627625
train/loss,13620,1736356452.846,0.06085977330803871
train/loss,13630,1736356453.412,0.057838648557662964
train/loss,13640,1736356454.120,0.05689794570207596
train/loss,13650,1736356454.687,0.05103396996855736
train/loss,13660,1736356455.254,0.041684363037347794
train/loss,13670,1736356455.825,0.0466495119035244
train/loss,13680,1736356456.373,0.055361248552799225
train/loss,13690,1736356456.925,0.04559892788529396
train/loss,13700,1736356458.293,0.04109206795692444
train/loss,13710,1736356458.888,0.050031136721372604
train/loss,13720,1736356459.459,0.05118902772665024
train/loss,13730,1736356460.032,0.04948122799396515
train/loss,13740,1736356460.618,0.0580272413790226
train/loss,13750,1736356462.026,0.050065234303474426
train/loss,13760,1736356462.585,0.04449944943189621
train/loss,13770,1736356463.156,0.049244657158851624
train/loss,13780,1736356463.737,0.0531909205019474
train/loss,13790,1736356464.292,0.06768830120563507
train/loss,13800,1736356465.828,0.06050758436322212
train/loss,13810,1736356467.806,0.047423407435417175
train/loss,13820,1736356468.377,0.08102704584598541
train/loss,13830,1736356468.929,0.04376710206270218
train/loss,13840,1736356469.491,0.06254827976226807
train/loss,13850,1736356470.047,0.05973411351442337
train/loss,13860,1736356470.756,0.04493147134780884
train/loss,13870,1736356471.317,0.054201219230890274
train/loss,13880,1736356471.879,0.04044194519519806
train/loss,13890,1736356472.437,0.04640066996216774
train/loss,13900,1736356473.730,0.05507713556289673
train/loss,13910,1736356474.303,0.04705387353897095
train/loss,13920,1736356474.887,0.054865263402462006
train/loss,13930,1736356476.293,0.05544951558113098
train/loss,13940,1736356476.850,0.054206691682338715
train/loss,13950,1736356477.421,0.05283590406179428
train/loss,13960,1736356477.984,0.06752634793519974
train/loss,13970,1736356478.557,0.05738626420497894
train/loss,13980,1736356479.134,0.06790605187416077
train/loss,13990,1736356479.701,0.04723722115159035
train/loss,14000,1736356481.421,0.055765558034181595
train/loss,14010,1736356486.899,0.06324229389429092
train/loss,14020,1736356487.458,0.06355014443397522
train/loss,14030,1736356488.011,0.05452454835176468
train/loss,14040,1736356488.567,0.05244377255439758
train/loss,14050,1736356489.125,0.05344506353139877
train/loss,14060,1736356489.686,0.06543000042438507
train/loss,14070,1736356490.245,0.05916396528482437
train/loss,14080,1736356490.958,0.06764262914657593
train/loss,14090,1736356491.527,0.053944140672683716
train/loss,14100,1736356492.856,0.04694283381104469
train/loss,14110,1736356493.433,0.05804741755127907
train/loss,14120,1736356493.989,0.05189802497625351
train/loss,14130,1736356494.577,0.043859370052814484
train/loss,14140,1736356495.134,0.05114073306322098
train/loss,14150,1736356495.695,0.055505577474832535
train/loss,14160,1736356496.257,0.0547601655125618
train/loss,14170,1736356496.805,0.06026089936494827
train/loss,14180,1736356497.360,0.05508417636156082
train/loss,14190,1736356498.705,0.05937954783439636
train/loss,14200,1736356500.150,0.04605920612812042
train/loss,14210,1736356502.117,0.05476563423871994
train/loss,14220,1736356502.667,0.04839865863323212
train/loss,14230,1736356503.225,0.04759061336517334
train/loss,14240,1736356503.790,0.06354136765003204
train/loss,14250,1736356504.360,0.07185816764831543
train/loss,14260,1736356504.935,0.055201832205057144
train/loss,14270,1736356505.516,0.05838187783956528
train/loss,14280,1736356506.077,0.059962932020425797
train/loss,14290,1736356506.664,0.057175133377313614
train/loss,14300,1736356508.243,0.04877427965402603
train/loss,14310,1736356508.821,0.05616464465856552
train/loss,14320,1736356509.391,0.043005235493183136
train/loss,14330,1736356509.968,0.04232323169708252
train/loss,14340,1736356510.518,0.04877853021025658
train/loss,14350,1736356511.076,0.06986410915851593
train/loss,14360,1736356511.642,0.05191557854413986
train/loss,14370,1736356512.205,0.04840894415974617
train/loss,14380,1736356512.776,0.05544694513082504
train/loss,14390,1736356513.346,0.053962402045726776
train/loss,14400,1736356514.714,0.07183288037776947
train/loss,14410,1736356516.704,0.056197039783000946
train/loss,14420,1736356517.269,0.04877740889787674
train/loss,14430,1736356517.828,0.059696048498153687
train/loss,14440,1736356518.391,0.04648212343454361
train/loss,14450,1736356518.975,0.048205114901065826
train/loss,14460,1736356519.570,0.06096416711807251
train/loss,14470,1736356520.931,0.05514533445239067
train/loss,14480,1736356521.504,0.05875927954912186
train/loss,14490,1736356522.059,0.04839593917131424
train/loss,14500,1736356523.386,0.06008967384696007
train/loss,14510,1736356523.964,0.05654202401638031
train/loss,14520,1736356524.670,0.051999904215335846
train/loss,14530,1736356525.247,0.04722870886325836
train/loss,14540,1736356525.825,0.045016784220933914
train/loss,14550,1736356526.399,0.0454101599752903
train/loss,14560,1736356526.967,0.06455980241298676
train/loss,14570,1736356527.523,0.053345516324043274
train/loss,14580,1736356528.090,0.04541374742984772
train/loss,14590,1736356528.671,0.0591355599462986
train/loss,14600,1736356530.157,0.06091209128499031
train/loss,14610,1736356532.105,0.05100520700216293
train/loss,14620,1736356532.657,0.05038769543170929
train/loss,14630,1736356533.225,0.05730327218770981
train/loss,14640,1736356533.797,0.05551774054765701
train/loss,14650,1736356534.355,0.05360665172338486
train/loss,14660,1736356534.918,0.053461186587810516
train/loss,14670,1736356535.489,0.0454731211066246
train/loss,14680,1736356536.048,0.04980088770389557
train/loss,14690,1736356536.610,0.06849892437458038
train/loss,14700,1736356537.867,0.044700682163238525
train/loss,14710,1736356538.433,0.06506841629743576
train/loss,14720,1736356538.985,0.06250382214784622
train/loss,14730,1736356539.560,0.06186392530798912
train/loss,14740,1736356540.256,0.0580410361289978
train/loss,14750,1736356540.821,0.06140165776014328
train/loss,14760,1736356541.375,0.06481654196977615
train/loss,14770,1736356541.950,0.06396937370300293
train/loss,14780,1736356542.524,0.06555718928575516
train/loss,14790,1736356543.100,0.050137802958488464
train/loss,14800,1736356544.592,0.058157507330179214
train/loss,14810,1736356546.532,0.05690091848373413
train/loss,14820,1736356547.102,0.055593717843294144
train/loss,14830,1736356547.666,0.05387798696756363
train/loss,14840,1736356548.230,0.050135537981987
train/loss,14850,1736356548.793,0.04287993162870407
train/loss,14860,1736356549.361,0.04372446984052658
train/loss,14870,1736356549.910,0.05121662840247154
train/loss,14880,1736356550.476,0.051181159913539886
train/loss,14890,1736356551.039,0.05584467947483063
train/loss,14900,1736356552.243,0.046990279108285904
train/loss,14910,1736356553.653,0.07008528709411621
train/loss,14920,1736356554.203,0.054941944777965546
train/loss,14930,1736356554.754,0.04479214549064636
train/loss,14940,1736356555.317,0.04612446203827858
train/loss,14950,1736356555.872,0.04938482493162155
train/loss,14960,1736356556.584,0.06791044771671295
train/loss,14970,1736356557.135,0.04764653742313385
train/loss,14980,1736356557.695,0.06164347007870674
train/loss,14990,1736356558.250,0.043742481619119644
train/loss,15000,1736356559.817,0.0634152740240097
train/loss,15010,1736356565.218,0.04233217239379883
train/loss,15020,1736356565.782,0.04884922504425049
train/loss,15030,1736356566.345,0.05432439595460892
train/loss,15040,1736356566.919,0.047022245824337006
train/loss,15050,1736356567.467,0.048161931335926056
train/loss,15060,1736356568.003,0.05541940778493881
train/loss,15070,1736356568.553,0.05418600142002106
train/loss,15080,1736356569.111,0.047858837991952896
train/loss,15090,1736356570.514,0.060232989490032196
train/loss,15100,1736356571.707,0.04955027252435684
train/loss,15110,1736356572.305,0.061057060956954956
train/loss,15120,1736356572.860,0.054805513471364975
train/loss,15130,1736356573.414,0.06197825074195862
train/loss,15140,1736356573.983,0.06861282140016556
train/loss,15150,1736356574.555,0.04214472696185112
train/loss,15160,1736356575.120,0.05814142897725105
train/loss,15170,1736356575.657,0.06167905032634735
train/loss,15180,1736356576.363,0.0538368821144104
train/loss,15190,1736356576.942,0.0430787056684494
train/loss,15200,1736356578.368,0.04776265472173691
train/loss,15210,1736356580.330,0.0636846274137497
train/loss,15220,1736356580.890,0.05416354537010193
train/loss,15230,1736356581.448,0.04912132769823074
train/loss,15240,1736356582.010,0.05087067186832428
train/loss,15250,1736356583.356,0.05076300725340843
train/loss,15260,1736356583.931,0.05747715011239052
train/loss,15270,1736356584.498,0.06776677072048187
train/loss,15280,1736356585.054,0.051510680466890335
train/loss,15290,1736356585.608,0.051086291670799255
train/loss,15300,1736356586.893,0.04756632447242737
train/loss,15310,1736356587.460,0.046331506222486496
train/loss,15320,1736356588.021,0.04487458989024162
train/loss,15330,1736356588.584,0.060155805200338364
train/loss,15340,1736356589.137,0.06852227449417114
train/loss,15350,1736356589.695,0.059384409338235855
train/loss,15360,1736356590.256,0.06679272651672363
train/loss,15370,1736356590.817,0.052791714668273926
train/loss,15380,1736356591.377,0.047662753611803055
train/loss,15390,1736356591.947,0.045590274035930634
train/loss,15400,1736356593.636,0.04760976880788803
train/loss,15410,1736356596.343,0.06617726385593414
train/loss,15420,1736356596.925,0.058151885867118835
train/loss,15430,1736356597.532,0.05084598436951637
train/loss,15440,1736356598.115,0.05537734180688858
train/loss,15450,1736356598.665,0.06734072417020798
train/loss,15460,1736356599.217,0.06769374012947083
train/loss,15470,1736356599.756,0.05542214214801788
train/loss,15480,1736356600.333,0.059590741991996765
train/loss,15490,1736356600.901,0.053533848375082016
train/loss,15500,1736356602.260,0.054548799991607666
train/loss,15510,1736356602.829,0.05701236054301262
train/loss,15520,1736356603.393,0.05507348105311394
train/loss,15530,1736356603.946,0.06777122616767883
train/loss,15540,1736356604.523,0.055042464286088943
train/loss,15550,1736356605.087,0.04365682601928711
train/loss,15560,1736356605.650,0.05475636571645737
train/loss,15570,1736356606.210,0.04190664738416672
train/loss,15580,1736356606.752,0.05954451858997345
train/loss,15590,1736356607.312,0.05397074669599533
train/loss,15600,1736356609.044,0.05342070758342743
train/loss,15610,1736356611.047,0.048997730016708374
train/loss,15620,1736356611.783,0.05600609630346298
train/loss,15630,1736356612.386,0.0797153115272522
train/loss,15640,1736356612.985,0.048457127064466476
train/loss,15650,1736356613.582,0.04345453903079033
train/loss,15660,1736356614.222,0.0565013661980629
train/loss,15670,1736356614.826,0.050079479813575745
train/loss,15680,1736356615.435,0.05829404294490814
train/loss,15690,1736356616.039,0.0438414067029953
train/loss,15700,1736356617.496,0.05041281133890152
train/loss,15710,1736356618.088,0.048683036118745804
train/loss,15720,1736356618.693,0.047530077397823334
train/loss,15730,1736356619.305,0.052658163011074066
train/loss,15740,1736356619.902,0.05093514174222946
train/loss,15750,1736356620.506,0.061516329646110535
train/loss,15760,1736356621.089,0.04870817810297012
train/loss,15770,1736356621.686,0.04719766974449158
train/loss,15780,1736356622.281,0.055562689900398254
train/loss,15790,1736356622.884,0.05242481827735901
train/loss,15800,1736356624.467,0.04943704232573509
train/loss,15810,1736356626.439,0.0525602288544178
train/loss,15820,1736356627.014,0.054566700011491776
train/loss,15830,1736356628.400,0.05065176635980606
train/loss,15840,1736356629.111,0.05439964681863785
train/loss,15850,1736356629.697,0.043940071016550064
train/loss,15860,1736356630.279,0.05407610535621643
train/loss,15870,1736356630.855,0.053311772644519806
train/loss,15880,1736356631.435,0.04055620729923248
train/loss,15890,1736356632.010,0.048424914479255676
train/loss,15900,1736356633.469,0.05377307906746864
train/loss,15910,1736356634.051,0.051946189254522324
train/loss,15920,1736356634.635,0.04784681275486946
train/loss,15930,1736356635.231,0.054486606270074844
train/loss,15940,1736356635.834,0.04812774434685707
train/loss,15950,1736356636.430,0.04332279413938522
train/loss,15960,1736356637.008,0.05097031593322754
train/loss,15970,1736356637.593,0.0592946782708168
train/loss,15980,1736356638.184,0.05154874920845032
train/loss,15990,1736356638.766,0.0499764159321785
train/loss,16000,1736356640.343,0.05392216891050339
train/loss,16010,1736356645.527,0.06555049121379852
train/loss,16020,1736356646.170,0.06736928224563599
train/loss,16030,1736356646.816,0.06406570225954056
train/loss,16040,1736356647.454,0.08001267910003662
train/loss,16050,1736356648.078,0.06552841514348984
train/loss,16060,1736356648.853,0.0640430748462677
train/loss,16070,1736356649.515,0.06356696784496307
train/loss,16080,1736356650.186,0.0641901046037674
train/loss,16090,1736356650.829,0.05198047310113907
train/loss,16100,1736356652.357,0.05063946545124054
train/loss,16110,1736356652.987,0.061590343713760376
train/loss,16120,1736356653.611,0.05474187806248665
train/loss,16130,1736356654.226,0.05970395728945732
train/loss,16140,1736356654.867,0.05434088781476021
train/loss,16150,1736356655.506,0.06194331869482994
train/loss,16160,1736356656.140,0.06794644892215729
train/loss,16170,1736356656.786,0.05805500969290733
train/loss,16180,1736356657.458,0.05372634530067444
train/loss,16190,1736356658.126,0.059473395347595215
train/loss,16200,1736356659.720,0.06568484008312225
train/loss,16210,1736356661.819,0.04899277910590172
train/loss,16220,1736356662.453,0.06842057406902313
train/loss,16230,1736356663.114,0.06498049944639206
train/loss,16240,1736356663.704,0.06440037488937378
train/loss,16250,1736356664.310,0.06774607300758362
train/loss,16260,1736356664.958,0.04990966618061066
train/loss,16270,1736356665.576,0.053767815232276917
train/loss,16280,1736356666.342,0.049975838512182236
train/loss,16290,1736356666.941,0.049441710114479065
train/loss,16300,1736356668.479,0.1389283537864685
train/loss,16310,1736356670.556,0.05755428224802017
train/loss,16320,1736356671.165,0.05810632184147835
train/loss,16330,1736356671.789,0.0563543364405632
train/loss,16340,1736356672.413,0.04589614272117615
train/loss,16350,1736356673.039,0.045590855181217194
train/loss,16360,1736356673.650,0.04407165199518204
train/loss,16370,1736356674.249,0.06606672704219818
train/loss,16380,1736356674.837,0.04843617230653763
train/loss,16390,1736356675.435,0.04279244691133499
train/loss,16400,1736356677.028,0.06089525297284126
train/loss,16410,1736356679.096,0.052228622138500214
train/loss,16420,1736356679.698,0.05015179142355919
train/loss,16430,1736356680.320,0.04600774496793747
train/loss,16440,1736356680.944,0.05761900171637535
train/loss,16450,1736356681.557,0.054962147027254105
train/loss,16460,1736356682.161,0.049221038818359375
train/loss,16470,1736356682.772,0.05450764670968056
train/loss,16480,1736356683.384,0.046831704676151276
train/loss,16490,1736356684.005,0.051243506371974945
train/loss,16500,1736356685.578,0.056006647646427155
train/loss,16510,1736356686.187,0.05197018384933472
train/loss,16520,1736356686.813,0.06625442206859589
train/loss,16530,1736356687.442,0.056154631078243256
train/loss,16540,1736356688.903,0.056238021701574326
train/loss,16550,1736356689.513,0.06230577826499939
train/loss,16560,1736356690.127,0.05585058778524399
train/loss,16570,1736356690.742,0.055726852267980576
train/loss,16580,1736356691.361,0.04716169834136963
train/loss,16590,1736356691.966,0.05797901377081871
train/loss,16600,1736356693.431,0.050621844828128815
train/loss,16610,1736356695.434,0.052108101546764374
train/loss,16620,1736356696.039,0.06147456541657448
train/loss,16630,1736356696.635,0.06556397676467896
train/loss,16640,1736356697.243,0.05585430562496185
train/loss,16650,1736356697.845,0.057237766683101654
train/loss,16660,1736356698.440,0.051211677491664886
train/loss,16670,1736356699.053,0.04843128100037575
train/loss,16680,1736356699.666,0.06028730794787407
train/loss,16690,1736356700.272,0.046785637736320496
train/loss,16700,1736356701.709,0.05147499963641167
train/loss,16710,1736356702.306,0.04930354282259941
train/loss,16720,1736356703.024,0.05397222936153412
train/loss,16730,1736356703.623,0.05438625067472458
train/loss,16740,1736356704.229,0.049165029078722
train/loss,16750,1736356704.830,0.04276419058442116
train/loss,16760,1736356705.418,0.05146833881735802
train/loss,16770,1736356706.016,0.04495558142662048
train/loss,16780,1736356706.617,0.04875769466161728
train/loss,16790,1736356707.232,0.04288952052593231
train/loss,16800,1736356708.911,0.047823715955019
train/loss,16810,1736356710.928,0.05647377669811249
train/loss,16820,1736356711.556,0.05201704055070877
train/loss,16830,1736356712.162,0.04906231909990311
train/loss,16840,1736356712.786,0.051836028695106506
train/loss,16850,1736356713.372,0.06393429636955261
train/loss,16860,1736356713.974,0.059599511325359344
train/loss,16870,1736356714.597,0.054786812514066696
train/loss,16880,1736356715.229,0.039968471974134445
train/loss,16890,1736356715.862,0.0576438382267952
train/loss,16900,1736356717.315,0.06650136411190033
train/loss,16910,1736356717.917,0.14513665437698364
train/loss,16920,1736356719.323,0.049600910395383835
train/loss,16930,1736356719.933,0.06409924477338791
train/loss,16940,1736356720.660,0.054951682686805725
train/loss,16950,1736356721.265,0.053472209721803665
train/loss,16960,1736356721.882,0.04374011233448982
train/loss,16970,1736356722.479,0.05081108585000038
train/loss,16980,1736356723.091,0.048606790602207184
train/loss,16990,1736356723.697,0.06635905057191849
train/loss,17000,1736356725.370,0.060222454369068146
train/loss,17010,1736356729.507,0.05164497345685959
train/loss,17020,1736356730.133,0.0553804486989975
train/loss,17030,1736356730.719,0.0532369501888752
train/loss,17040,1736356731.309,0.05484163388609886
train/loss,17050,1736356731.879,0.06691540777683258
train/loss,17060,1736356732.477,0.05974318087100983
train/loss,17070,1736356733.074,0.045098938047885895
train/loss,17080,1736356733.657,0.06388355791568756
train/loss,17090,1736356734.235,0.05949600785970688
train/loss,17100,1736356735.662,0.04710375517606735
train/loss,17110,1736356736.239,0.046382635831832886
train/loss,17120,1736356737.652,0.07713842391967773
train/loss,17130,1736356738.246,0.05488145351409912
train/loss,17140,1736356738.843,0.057054974138736725
train/loss,17150,1736356739.453,0.048921264708042145
train/loss,17160,1736356740.180,0.044174276292324066
train/loss,17170,1736356740.781,0.05554494261741638
train/loss,17180,1736356741.387,0.048126526176929474
train/loss,17190,1736356741.972,0.05355246737599373
train/loss,17200,1736356743.570,0.05382125824689865
train/loss,17210,1736356745.526,0.07738560438156128
train/loss,17220,1736356746.138,0.04698846861720085
train/loss,17230,1736356746.761,0.051758863031864166
train/loss,17240,1736356747.368,0.07629449665546417
train/loss,17250,1736356747.971,0.051716625690460205
train/loss,17260,1736356748.577,0.04771176725625992
train/loss,17270,1736356749.182,0.047011539340019226
train/loss,17280,1736356749.795,0.042075514793395996
train/loss,17290,1736356750.399,0.04979979991912842
train/loss,17300,1736356751.839,0.0468541644513607
train/loss,17310,1736356752.456,0.055676765739917755
train/loss,17320,1736356753.058,0.05286451429128647
train/loss,17330,1736356753.656,0.04855700582265854
train/loss,17340,1736356754.260,0.05019311234354973
train/loss,17350,1736356754.879,0.04714718461036682
train/loss,17360,1736356755.492,0.05867699533700943
train/loss,17370,1736356756.088,0.054557640105485916
train/loss,17380,1736356756.818,0.048140592873096466
train/loss,17390,1736356757.417,0.059130698442459106
train/loss,17400,1736356758.951,0.04563407599925995
train/loss,17410,1736356760.980,0.040483567863702774
train/loss,17420,1736356761.577,0.0518936812877655
train/loss,17430,1736356762.175,0.059599168598651886
train/loss,17440,1736356762.959,0.05222518742084503
train/loss,17450,1736356763.579,0.05649402737617493
train/loss,17460,1736356764.178,0.04624377191066742
train/loss,17470,1736356764.786,0.05431320145726204
train/loss,17480,1736356765.404,0.04238924756646156
train/loss,17490,1736356766.005,0.053209275007247925
train/loss,17500,1736356767.443,0.054872505366802216
train/loss,17510,1736356768.059,0.05875842273235321
train/loss,17520,1736356768.641,0.0762433260679245
train/loss,17530,1736356770.030,0.060155000537633896
train/loss,17540,1736356770.623,0.06957688927650452
train/loss,17550,1736356771.215,0.05721765756607056
train/loss,17560,1736356771.802,0.050350770354270935
train/loss,17570,1736356772.373,0.06215743348002434
train/loss,17580,1736356772.946,0.05512774735689163
train/loss,17590,1736356773.530,0.04189862683415413
train/loss,17600,1736356775.273,0.05157410725951195
train/loss,17610,1736356777.240,0.07304617762565613
train/loss,17620,1736356777.853,0.05241723358631134
train/loss,17630,1736356778.454,0.06185999885201454
train/loss,17640,1736356779.047,0.04224400967359543
train/loss,17650,1736356779.650,0.04770141467452049
train/loss,17660,1736356780.247,0.04262207821011543
train/loss,17670,1736356780.856,0.0584724098443985
train/loss,17680,1736356781.469,0.057186610996723175
train/loss,17690,1736356782.061,0.0531441792845726
train/loss,17700,1736356783.375,0.0454992949962616
train/loss,17710,1736356783.954,0.06387285888195038
train/loss,17720,1736356784.554,0.04955318570137024
train/loss,17730,1736356785.145,0.06445231288671494
train/loss,17740,1736356785.741,0.05051421746611595
train/loss,17750,1736356786.337,0.053461600095033646
train/loss,17760,1736356786.917,0.06736884266138077
train/loss,17770,1736356787.512,0.07442974299192429
train/loss,17780,1736356788.109,0.05994587764143944
train/loss,17790,1736356788.719,0.05097091943025589
train/loss,17800,1736356790.201,0.04704619571566582
train/loss,17810,1736356792.134,0.04487461596727371
train/loss,17820,1736356792.864,0.043921343982219696
train/loss,17830,1736356793.458,0.04748181998729706
train/loss,17840,1736356794.047,0.04186492785811424
train/loss,17850,1736356794.618,0.0511045902967453
train/loss,17860,1736356795.192,0.043567195534706116
train/loss,17870,1736356796.617,0.0446329265832901
train/loss,17880,1736356797.205,0.04463929682970047
train/loss,17890,1736356797.801,0.05627366155385971
train/loss,17900,1736356799.234,0.04813724011182785
train/loss,17910,1736356799.843,0.05784261226654053
train/loss,17920,1736356800.404,0.07141660898923874
train/loss,17930,1736356800.996,0.04507046937942505
train/loss,17940,1736356801.576,0.06125831604003906
train/loss,17950,1736356802.141,0.06678343564271927
train/loss,17960,1736356802.738,0.048087358474731445
train/loss,17970,1736356803.320,0.05204544961452484
train/loss,17980,1736356803.916,0.06249517947435379
train/loss,17990,1736356805.293,0.05283903330564499
train/loss,18000,1736356806.810,0.07016894221305847
train/loss,18010,1736356812.428,0.04520460218191147
train/loss,18020,1736356813.020,0.05274827033281326
train/loss,18030,1736356813.592,0.053442757576704025
train/loss,18040,1736356814.333,0.04413435608148575
train/loss,18050,1736356814.926,0.04331864416599274
train/loss,18060,1736356815.521,0.05529981851577759
train/loss,18070,1736356816.112,0.054487042129039764
train/loss,18080,1736356816.701,0.04609488695859909
train/loss,18090,1736356817.318,0.058020107448101044
train/loss,18100,1736356818.847,0.05238525569438934
train/loss,18110,1736356819.435,0.046128712594509125
train/loss,18120,1736356820.007,0.05195484310388565
train/loss,18130,1736356820.594,0.04539604112505913
train/loss,18140,1736356821.168,0.048078227788209915
train/loss,18150,1736356821.752,0.046561866998672485
train/loss,18160,1736356822.333,0.05225469172000885
train/loss,18170,1736356822.925,0.05294963717460632
train/loss,18180,1736356823.508,0.0638120099902153
train/loss,18190,1736356824.897,0.05221669003367424
train/loss,18200,1736356826.352,0.05613616108894348
train/loss,18210,1736356828.346,0.07011079043149948
train/loss,18220,1736356828.952,0.04447266831994057
train/loss,18230,1736356829.555,0.06011688709259033
train/loss,18240,1736356830.153,0.05618254095315933
train/loss,18250,1736356830.737,0.056908391416072845
train/loss,18260,1736356831.474,0.05074682459235191
